Mass	RT	T0R1L	T0R1R	T0R2L	T0R2R	T1R3L	T1R3R	T1R4L	T1R4R	T2R5L	T2R5R	T2R6L	T2R6R	T3R7L	T3R7R	T3R8L	T3R8R	relation.id	relation.ship	codadw	charge
138.1044937	1085.180618	166122.7344	186085	485307.3125	481734.7813	533743.8125	326072.3438	1039921.75	966165.1875	338442.5625	803498.3125	389987.2813	496845.2188	792421.625	749210.4375	345495.2813	723701.375	841	bp	0.925865997	1
173.1056196	655.3730049	857558.0625	647244.4375	555590.6875	1036386.375	238047.5469	300942.0625	298359.9688	267759.0625	522309.25	221576.25	283148.375	413634.5	244266.2188	200577.625	422725.7813	316364.9688	842	bp	0.935613441	1
157.1287129	663.0465532	0	0	0	0	0	463264.2188	503805.0938	446638.9375	628971.75	407931.0938	725153.75	489776.5	1036009.313	654725.5625	901687.125	558794.9375	843	bp	0.857918183	1
170.0761904	567.1457469	0	0	0	0	344081.5	424533.0313	499369.6875	408118.4375	621240.6875	394060.3438	839807.6875	523448.125	797301.25	1032244.875	665678.625	576979.8125	844	bp	0.886861281	1
173.1056292	823.463623	1028896.125	663476.8125	910303.5	844456.6875	427148.9063	524222.25	582414.8125	699255.75	501556.9063	481064.25	573333.5	566996.75	414239.5313	436548.3125	513113.5625	456531.5625	845	bp	0.934792603	1
161.0660803	681.3806722	548670.6875	655530.875	1005437.125	752003.4375	0	675964.3125	1028732.938	911509.8125	736001.0625	865364.6875	797885.625	775492.1875	978717.25	871603.4375	733353.0625	728378.1875	846	bp	0.856157933	1
186.1047877	642.4062622	213725.125	142398.7188	229222.0938	170776.4688	0	510790.5938	668254.0625	530791.25	730976.6875	564009.5625	711440.8125	589375.5625	862598	1024275.125	914635.875	692794.1875	847	bp	0.910837206	1
252.0931786	1174.870621	321237	220247.2969	862214.75	332752.5	297777.5	165672.375	1020764.313	916166.5625	174470.9844	464989.8125	251519.4063	202395.3438	780241.375	342013.2188	344051.4688	260163.0313	848	bp	0.946079651	1
149.0372312	1026.960702	329962.3438	0	258313.3281	186687.8281	1018829.875	200306.9063	173244.6094	196457.8906	213525.125	138545.6406	180981.75	194947.9688	198119.3125	191624.0156	232210.2813	0	849	bp	0.919218227	1
199.1212124	954.02683	0	0	0	161170.4531	0	263484.0625	491008.375	490630.8438	482488.6875	412632.5	520772.1563	461347.5313	1009618	704538	467224.4688	349468.4688	850	bp	0.852049686	1
151.0340229	581.7231865	576516.6875	605697.25	652730.8125	604586	593241.8125	691081.125	693834.3125	554106.5	969756.625	668849.75	683834.8125	1008566.625	903087.125	489216.3125	797376.25	281797.7188	851	bp	0.867227752	1
163.0893546	818.0003815	159252.4219	154163.9375	240341.5469	119996.3281	308838.0625	460366.3438	664629.5	469543.625	588896.6875	438569	702626.3125	513654.8125	1007740.438	955450.625	683025.5	511859.1875	852	bp	0.903778716	1
166.1357544	1085.213753	159167.9063	183471.1719	492587.2813	507583.4063	555050.75	372291.7188	1006622.438	927213.4375	366229	880723.8125	413341.6875	563101.6875	806155.4375	738200	356735.0313	696433.5625	853	bp	0.929183583	1
191.0627017	891.4833832	902364.3125	285860.6875	1001616.25	176624.9844	148072.1563	205268.1406	269321.8438	268474.0313	396927.4063	218358.6719	198030.1406	159995.625	291923.5	314684.4063	336771.625	194436.7656	854	bp	0.961851796	1
180.1081523	1012.843335	129006.625	0	206420.6719	217229.8906	480898.4063	668138	637010.4375	573121.5625	996156.0625	443635.125	680747.125	656104.625	995266.4375	907640.9375	714748.5625	620207.0625	855	bp	0.887967674	1
208.0409192	803.0251343	398624.2813	312422.1875	762624.6875	501085.5313	0	709609.25	774195.75	996096.375	649745.25	695775.625	583004.3125	618109.375	736488.6875	711111.8125	747591.6875	405436.9375	856	bp	0.877685381	1
201.0569232	791.996624	649266.625	666802.875	721306.625	707851.8125	992686.125	503073.7188	729207.375	661451.6875	720915	694655.1875	674910.8125	564805.1875	751408.875	564258.25	640798.6875	613571.3125	857	bp	0.966534555	1
227.0588861	535.4213379	617106.75	805617.6875	893011.125	991979.75	0	369066.1563	745212.8125	680154.1875	431187.7188	528143	575821.5	515463.5313	642055	600956.625	434720.375	560292.3125	858	bp	0.851500537	1
372.0830217	887.0530771	0	0	563545.25	0	506510.6563	161443.9219	681963.5	988196.1875	174788.2031	634137.25	153038.7813	138076.7813	562069.8125	503315.7813	157558.7969	171459.8125	859	bp	0.946291146	1
310.2328751	1073.48845	0	0	264186.375	277716.4063	0	267457.625	616825.75	710485.5625	401961.7188	787370.4375	332172.4688	382933.5938	988088.875	863086.6875	303082.375	487409.2813	860	bp	0.859519337	1
246.0624624	613.6447525	190273.1875	257609.9375	578886.4375	295431.3125	187125.4063	260515.375	635575.0625	983144.375	334974.8438	780648.0625	511926.2813	464008.6875	881153.625	860044.0625	353097.9063	540751.6875	861	bp	0.881773528	1
307.1388637	720.7611433	0	161800.7813	279794.5938	203331	0	279052.875	461295.8438	983055.9375	442159.375	665391.25	378371.5313	434926.4063	857581.5	696896.9375	412028.6875	476918.2813	862	bp	0.884921868	1
132.0426934	796.3326329	523293.0938	167434.875	982976.4375	136441.5938	0	161376.1406	296890.4063	377773.5625	264453.6875	141553.4844	323689.5938	224503.6719	582802.0625	497771.1563	510967.625	0	863	bp	0.899921355	1
215.0799382	642.3512421	168140.8906	179330.8906	246336.2188	163599.8594	341467.625	557229.625	591635.875	533580.5625	739346.9375	529387.625	564612.8125	604004.8125	981548.25	844623.8125	755123.8125	578683.875	864	bp	0.917147337	1
68.06261936	1192.551343	161775.4219	0	351280.0313	336478.875	448912.7188	191661.9531	980020.8125	609967.0625	230843.4688	499580.25	174076.9844	313088.375	549773.125	308357.2188	215926.5469	465926	865	bp	0.929329693	1
192.0815038	399.3053761	198774.9375	230194.6563	310116.8438	229000.4375	123694.7969	525865.4375	647524.25	574490.6875	545744.0625	580321.9375	657570.25	494476.9688	978891.125	919588.875	562566.4375	718617.625	866	bp	0.900491037	1
98.10960217	782.1637535	204563.5469	452131	309808.2813	288814.5938	367933.5	296856.4063	648492	924945.5625	492474.7813	928522.6875	282638.125	521501.5313	977994.375	755206.4375	627042.25	828541	867	bp	0.919514216	1
173.105611	1155.735619	976547.875	471305.5313	736757.8125	240088.2031	194022.8906	419458.75	699891.625	720620.75	514612.0625	556220.6875	521739.9375	466872.7813	862824.0625	731000.0625	537509.4375	423460.9375	868	bp	0.952018998	1
225.106009	976.5377319	196567.2969	168312.9063	232056.2188	0	566375.375	568175.4375	893261.3125	722029.25	521928.9063	645223.75	640155.4375	603162.8125	974264.5	916015.125	645330.75	652334.5625	869	bp	0.95063819	1
128.0293907	762.1096409	0	0	186699.6563	130386.6797	496520.875	425541.4688	924360.5	971636.9375	376148.8438	510992.375	362695.1563	324786.5313	424113.3125	318551.2188	293251.5625	226714.7344	870	bp	0.927293262	1
155.0766903	965.1297128	252231.625	0	259873.4375	0	409213.5625	312184.25	413003.4375	447783.4063	618270.8125	399887.5313	573101.75	411017.3125	967808.9375	709343.75	796596.8125	336647.5938	871	bp	0.920663725	1
171.0899672	876.0913391	0	0	0	0	966195.8125	0	136901.0469	0	157037.6875	0	0	0	267368.25	192024.1719	141336.3125	0	872	bp	0.895962472	1
157.1116105	952.1407522	0	0	207994.5938	0	0	208267.9375	676653.5625	490784.4688	477539.5313	529497.5625	331622.6875	276503.0313	965202.25	557874.5625	438642.5	321065.75	873	bp	0.828981537	1
217.108429	1430.233643	0	0	314813.3125	262136.5938	639055.75	0	964851.3125	688846.125	162195.5938	472250.9375	0	178561.0156	371248.5625	224014.4688	0	207051.3438	874	bp	0.899247593	1
280.0439906	1601.12001	695341.5625	509890.9688	846385.0625	763109.5	406714.7188	650327.875	950531.875	964807.8125	711123.9375	949814.6875	629413.875	591669.8125	811081.875	711346.0625	660884.375	664237.4375	875	bp	0.960578127	1
256.1063995	992.6430758	265469.0938	0	253796.5781	0	0	202172.8594	586355.3125	389615.25	571135.0625	375562.5313	489927.2188	260455.0156	958367.375	491269	626104.5	377015.7188	876	bp	0.924088115	1
191.1129117	1012.159995	0	0	0	0	240409.2656	0	431168	292022.9375	371913.5625	287765.4375	338197.7188	151270.5938	955153.9375	319710.25	578296.0625	245013.4375	877	bp	0.870759008	1
56.02642639	1230.343333	257430.2344	177436.3906	937622	954944.625	372051.3125	0	386149.125	557101.625	342151.8125	477338.4688	176206.1875	0	245443.2031	0	207001.5625	0	878	bp	0.880499011	1
230.1270862	770.8166016	344760.5	420117.4375	954695.5625	278700.8125	0	0	602144.8125	552664.125	0	384460	264567.5313	193792.8281	670362.4375	0	0	0	879	bp	0.930148109	1
69.05790354	1117.830002	315004	157988.625	426464.6563	269103.6875	363484.1563	320674	443996.1563	595884.8125	844527.625	487428.6875	323388.4375	544756.375	906623.9375	754346	953369.3125	184481.625	880	bp	0.967272142	1
203.0923748	655.2198105	579227.5625	459231.0313	759876.625	238914.6875	386014.0938	338866.8125	531776	950337.8125	275962.1875	755781.5625	596170.9375	345051.0938	455456.25	581582.625	334372.9375	267667.3438	881	bp	0.956990939	1
132.0216175	642.3572632	202934.25	161811.7969	212297.3125	0	248420.2031	456992.3438	706831.3125	539051.9375	696672.1875	563968	754662.25	579311.8125	949367.8125	886849.5	809386.5	688994	882	bp	0.901560412	1
340.0747734	732.7794952	377173.625	219318.3906	941679.875	209315.8906	0	0	0	0	0	0	0	0	0	0	0	0	883	bp	0.85090256	1
228.0039947	818.763079	0	184113.8906	138550.375	303636.1875	940341.9375	276734.125	216032.6406	260908.0781	208350.5469	239508.3438	129952.2813	223558.7031	0	239238.8594	178667.6094	248995.1875	884	bp	0.90309178	1
173.0522321	470.0467977	938582.0625	210745.6719	367531.5938	217999.7031	0	129747.6484	537854	558416	486360.3438	163582.125	263158.5	167640.8594	565956.1875	282364.0625	505533.4063	204147.6563	885	bp	0.846794287	1
183.090034	796.2917358	531045.3125	230737.6406	929966.8125	161005.2031	0	219204.0156	295983.1875	454166.7188	277379.2813	161820.1563	364610.7188	263785.1563	567616.5	469780.3438	576645.75	143379.0938	886	bp	0.92432838	1
158.0583875	642.4663249	195166.6094	188984.625	207792.8281	177474.2188	0	614587.3125	777579.8125	480787.9688	640929.875	481566.625	731621.1875	649968.5625	796794.8125	929913.5625	750724.1875	685732.1875	887	bp	0.905332756	1
303.114269	876.8508072	377953.5938	500027.1875	614879.8125	541278.5	920992.6875	481185.125	799300.1875	877535.75	657010.5625	579405.5625	562373.9375	550972.4375	929069.6875	745949.875	657356.3125	493568.7188	888	bp	0.898273596	1
203.0923849	1773.546663	126863.0625	0	289329.9375	199742	237474.2031	111665	553870.625	928856.8125	449176.3438	735571.5625	157246.25	155912.1563	203194.5	132075.6719	342390.2188	276723.3125	889	bp	0.974123883	1
246.0920836	761.937007	0	0	154641.875	0	525371.75	385884.5625	841044.6875	928093.3125	361327.0625	463192.5625	267849.5625	270251.0938	339460.2813	237658.2969	211816.0781	182771.1563	890	bp	0.920221409	1
308.0944642	1066.394989	0	0	0	0	313548.2188	227265.3281	420740.8438	491735.1563	451381.3125	381377.125	251797.8438	271361.1875	925913.625	592888.5625	657452.25	321686.4063	891	bp	0.875668619	1
300.0606571	888.0310059	663843.3125	0	922586.3125	198486.0938	385437.7813	0	454192.4375	652671.875	0	447052.6563	0	0	366212.125	323586.0938	0	125897.6563	892	bp	0.950800977	1
216.0885365	1022.180008	0	0	0	0	0	0	0	0	643684.1875	0	0	0	922497.3125	744688.0625	860918.1875	0	893	bp	0.833003797	1
189.1241103	622.0344442	256920.8594	353136.7188	428641.0625	192644.4219	0	600530.9375	0	747854	0	0	626142.75	0	552214.25	0	922425	0	894	bp	0.806141537	1
87.03167255	676.0876808	240021.5	196461.9531	300557.0313	152909.0156	234650.8438	258715.0781	280437.4375	346215.4688	339611.3438	388139.3125	359154.2188	362357.125	922395.5625	734042.8125	451023.4375	673528.875	895	bp	0.894734033	1
238.0877121	695.635994	738723.5625	647012.9375	748235.4375	738021.3125	525611.4375	484750.6875	780133.4375	713165.4375	920227.375	599836.0625	807139.75	533929.0625	912274.4375	535650.8125	803889.5625	558468.0625	896	bp	0.95991144	1
166.0481565	998.7478104	344218.8438	485826.9688	918193.5	741113.1875	312561.5	345832.9063	689013.75	330208.0625	709896.3125	364403.125	324460.3438	344104.1563	678158	587583.8125	710793.5625	754388.5	897	bp	0.81861519	1
298.0545287	495.1914997	456331.7188	362116.7813	914042.875	321076.5	196629.9219	253868.2969	699229.625	553915.875	334140.7813	463933.0313	420919.8125	297255.7188	792525.1875	343027.3125	336874.0938	371469.7188	898	bp	0.888925174	1
84.02115221	1230.283561	238553.2813	174995.5	876486.0625	910735.875	321957.7813	0	389348.5	351712.3438	267687.9688	400037.375	160855.7031	142967.5625	286453.4063	0	184173.2031	133843.2969	899	bp	0.863274269	1
257.0905115	714.7556152	0	0	188666.8438	0	279419.0313	193672.5156	370258.5938	428868.75	233859.9531	378021.2813	343922.0625	274940.1563	909829.4375	561043.375	264867.7188	240526.0313	900	bp	0.902678288	1
155.0766961	1159.154607	133677.625	0	0	0	283958.5938	388041.6563	550380.0625	567871.4375	601061.5625	415682.875	394021.3438	413629.5313	906102.6875	442089.7813	866762.8125	261182.7813	901	bp	0.945890279	1
216.0638681	910.2325507	405755.3438	254562.6406	900394.25	471965.75	0	0	229008.5938	281929.5625	0	157881.1094	0	0	204847.6875	114841.2891	0	0	902	bp	0.848180547	1
255.0859506	700.2229222	296839	202717.75	438471.375	174287.4844	0	0	575623.125	372522.2188	309178.875	278513.1563	424457.7188	176390.2656	898724.6875	219257.9375	390272.6875	278262.5938	903	bp	0.941770808	1
166.0481938	483.4391899	898556.75	432213.8438	420466.5	420754.6563	267244.9063	489461.5938	445703.9063	458793.9375	492179.6875	500244.875	466380.9688	488368.0313	462539.5625	637888.625	498983.625	478574.6875	904	bp	0.884948983	1
192.0814498	642.2705574	176307.0938	163025	187770.4531	146065	260746.2656	361985.9375	534585.375	492847.5313	557458.5625	433282.6563	677284	695114.1875	826176.4375	897332.875	787441.75	585554.1875	905	bp	0.885029571	1
173.0657812	525.0652669	840908	808916.25	730004.75	897223.25	0	609916.5625	502725.5938	648212.375	542948.75	638914.1875	544644.4375	582159.5625	454909.9688	557067.8125	527533.6875	525806.625	906	bp	0.958860853	1
56.01387998	919.0483529	222342.9375	231395.8281	168756.2969	431636.375	0	450291.3438	716712.25	0	635047.625	533896	530635.8125	455406.8438	894046.6875	635117.5625	697985.5	439951.6563	907	bp	0.888051555	1
327.1142988	853.6644694	636907	283575.9688	893948.4375	338154.1563	0	321006.8125	486858.8438	589417.3125	477564.0313	471660.0313	420182.6563	441443.0313	793554.625	484636.2188	439630.3125	313674.3125	908	bp	0.905238488	1
221.0760238	736.8814189	135560.6875	0	113872.1406	110009.8125	893772.25	0	148871.75	132285.6406	194321.9219	0	176373.4844	0	235098.4531	144615.1875	213224.8906	120079.8594	909	bp	0.852900161	1
106.07831	1085.168129	132779.0469	148554.9375	352905.625	421169.2813	453703.0313	271035	889425.375	855758.5625	291062.125	739112.625	359178.1875	408587.875	672993.75	574936.375	332419.25	555301.8125	910	bp	0.915341534	1
228.1197699	899.488917	0	0	169644.4688	0	0	299754.9063	287815.875	353403.2813	469494.7813	371686.9375	597005.4375	501146.5625	889154.75	607503.1875	625121.0625	283873.25	911	bp	0.89840081	1
213.1006051	919.8237956	715316.125	450642.9063	766594.3125	374409.0625	0	573441	704138.8125	447059.1875	844590.625	441588.9063	484860.2188	757274.0625	789479.6875	886218.5	733639.125	481111.6875	912	bp	0.923104793	1
304.1513456	750.2424683	459126.2188	519204.0313	623865.5	546874.625	0	738100.0625	703185.125	884912.75	688911.375	611797.9375	518324.875	592599.1875	728074.5	299844.3125	552555.875	463710.4688	913	bp	0.839542243	1
173.0694032	902.4736824	219043.5156	180513.6719	306127.7813	178987.7188	252178.3438	257088.4688	405290.625	417836.8125	448641.4375	182213.7813	427337	405220.5	884080.875	533051.4375	522232.3125	355944.75	914	bp	0.88106058	1
214.0480799	950.8249991	725517.4375	358397.25	883184.3125	334512.8438	0	142960.7656	275076.9063	210033	168034.5938	142435.5781	201264.5469	235732.0156	183333.9063	197826.2656	146487.9531	0	915	bp	0.913923775	1
290.1191056	1396.203342	877078.4375	181830.5781	181998.5	0	0	0	286340.125	0	378396.4688	0	138039.7969	0	213013.8594	246023.8281	359167.7188	0	916	bp	0.847605189	1
122.1096021	1085.14563	141872.7031	184028.375	400287.0625	391607.125	505547.9688	342959.4063	876280.875	869464.4375	282832.6875	770888.75	335897.1875	523489.4688	766281.9375	636323	292832.5938	651104.3125	917	bp	0.928441824	1
200.0926588	642.4770584	165097.7813	158567.4688	212026.6094	161795.7188	312225.5938	445087.8125	542886.4375	482826.0938	681535	584555	592906.3125	542116.75	873962.25	845429.9375	709105.75	640379.625	918	bp	0.907068014	1
200.1164867	385.5087471	486620.8438	622846.125	841118.6875	704231.0625	249504.4688	567627.75	873608.9375	769105.1875	617091.75	812907.3125	689160.375	642038.125	846560.875	752894.875	585574.375	710506.25	919	bp	0.997019323	1
160.0738846	1045.954671	441715.0313	256655.9688	650390.125	562044.25	0	278657.6875	664793.125	516284.7813	871238.875	346131.5625	459659.3125	587933.125	506722.6875	484089.7813	868793.0625	308477.7188	920	bp	0.870979923	1
246.1462578	918.8748169	272224.4063	271623.875	134750.1719	371339.0938	531198.625	523444.6875	711119.75	781738.75	611276.3125	660273.1875	497469.7813	381750.9375	870807.3125	609910.0625	533467.25	544960.375	921	bp	0.872539426	1
186.0767867	642.4667473	155154.5938	163152.3125	189834.2031	159226.4688	395295	418885.0313	526334.4375	431668.9375	500289.375	552299.25	765156.75	567608.125	772164.3125	870012.125	689633.8125	655108.625	922	bp	0.873333445	1
245.1083203	642.4196655	166856.0469	203091.2031	255683.9375	167534.9844	0	481288.75	518737.2813	656954.75	634187.0625	528364.4375	710360.5	639896.4375	838191.8125	869093.375	640030.5625	555961.5	923	bp	0.865452121	1
152.0136708	720.8166626	0	202859.3438	229852.9063	237835.8906	361687.5625	389577.5625	515040.625	710509.8125	462808.2188	738706.6875	478057.9688	622064.25	686688.1875	868394.1875	549669.4375	515189.1875	924	bp	0.914083294	1
305.1351035	1008.929237	0	0	313831.625	0	866577.4375	280014.4375	408838.2813	385861.1563	467360.5625	418700.75	362769.2188	374866.6875	626888	606609.4375	835921.5625	368176.0313	925	bp	0.902411887	1
203.1161505	1014.876365	0	0	0	0	0	588377.4375	522726.3125	763659.6875	680216.5625	462343.4063	618584.3125	670365.3125	866125.625	525355	812425.125	472872.0625	926	bp	0.942037577	1
74.01882854	498.1840007	173768.125	189393.9531	284658.375	163103.8594	0	297045.6875	604382.4375	774271	279822.75	803831.4375	162151.9375	155801.2813	864956.75	261765.2188	154681.6094	249791.9531	927	bp	0.879023631	1
